,FD_Name,State,Region,Member_Status,File_Name,Respondent_ID,Date,Week,Transaction_Nature,Transaction_Type,Transaction_Category1,Transaction_Name,Transaction_Amount,Transaction_Comment
1135,Midline Financial Diaries,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/15/23,ML01-NWAG-IBESIKPO-WK 2,11/15/23,2,Variable,Expenditure,Business,Business,59256,
1136,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/15/23,ML01-NWAG-IBESIKPO-WK 2,11/15/23,2,Variable,Expenditure,Woman Personal,Airtime/Data,107290,
1137,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/15/23,ML01-NWAG-IBESIKPO-WK 2,11/15/23,2,Variable,Expenditure,Health Care,Health-related,174724,
1138,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/15/23,ML01-NWAG-IBESIKPO-WK 2,11/15/23,2,Variable,Expenditure,Woman Personal,Transportation,92746,
1139,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/8/23,ML01-NWAG-IBESIKPO-WK 1,11/8/23,1,Fixed,Income,Business,Employment,26948,
1140,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/8/23,ML01-NWAG-IBESIKPO-WK 1,11/8/23,1,Fixed,Income,Business,Business,64294,
1141,Midline Financial Diaries,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/8/23,ML01-NWAG-IBESIKPO-WK 1,11/8/23,1,Variable,Income,Gift,Gift,119022,
1142,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/8/23,ML01-NWAG-IBESIKPO-WK 1,11/8/23,1,Fixed,Expenditure,Children,Child,144049,
1143,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/8/23,ML01-NWAG-IBESIKPO-WK 1,11/8/23,1,Variable,Expenditure,Household,Food/Groceries,161277,
1144,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/8/23,ML01-NWAG-IBESIKPO-WK 1,11/8/23,1,Variable,Expenditure,Business,Business,145600,
1145,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/8/23,ML01-NWAG-IBESIKPO-WK 1,11/8/23,1,Variable,Expenditure,Woman Personal,Airtime/Data,75066,
1146,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/8/23,ML01-NWAG-IBESIKPO-WK 1,11/8/23,1,Variable,Expenditure,Health Care,Health-related,144533,
1147,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/8/23,ML01-NWAG-IBESIKPO-WK 1,11/8/23,1,Variable,Expenditure,Woman Personal,Transportation,97008,
1148,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/29/23,ML01-NWAG-IBESIKPO-WK 4,11/29/23,4,Fixed,Income,Business,Employment,103037,
1149,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/29/23,ML01-NWAG-IBESIKPO-WK 4,11/29/23,4,Fixed,Income,Business,Business,161364,
1150,Midline Financial Diaries,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/29/23,ML01-NWAG-IBESIKPO-WK 4,11/29/23,4,Variable,Income,Gift,Gift,31982,
1151,Midline Financial Diaries,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/29/23,ML01-NWAG-IBESIKPO-WK 4,11/29/23,4,Variable,Income,Woman Personal,Remittance,36017,
1152,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/29/23,ML01-NWAG-IBESIKPO-WK 4,11/29/23,4,Fixed,Expenditure,Children,Child,134655,
1153,Midline Financial Diaries,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/29/23,ML01-NWAG-IBESIKPO-WK 4,11/29/23,4,Fixed,Expenditure,Household,Electricity,7165,
1154,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/29/23,ML01-NWAG-IBESIKPO-WK 4,11/29/23,4,Variable,Expenditure,Household,Food/Groceries,29510,
1155,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/29/23,ML01-NWAG-IBESIKPO-WK 4,11/29/23,4,Variable,Expenditure,Business,Business,43859,
1156,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/29/23,ML01-NWAG-IBESIKPO-WK 4,11/29/23,4,Variable,Expenditure,Woman Personal,Airtime/Data,56976,
1157,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/29/23,ML01-NWAG-IBESIKPO-WK 4,11/29/23,4,Variable,Expenditure,Woman Personal,Transportation,95104,
1158,Midline Financial Diaries,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/29/23,ML01-NWAG-IBESIKPO-WK 4,11/29/23,4,Variable,Expenditure,Children,Children,153922,
1159,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/29/23,ML01-NWAG-IBESIKPO-WK 4,11/29/23,4,Variable,Expenditure,Children,Children,11433,
1160,Midline Financial Diaries,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/6/23,ML02-WAG-IBESIKPO-WK 1,11/6/23,1,Fixed,Income,Business,Employment,126869,
1161,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/6/23,ML02-WAG-IBESIKPO-WK 1,11/6/23,1,Fixed,Income,Business,Business,48686,
1162,Midline Financial Diaries,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/6/23,ML02-WAG-IBESIKPO-WK 1,11/6/23,1,Variable,Income,Gift,Informal,169247,
1163,Midline Financial Diaries,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/6/23,ML02-WAG-IBESIKPO-WK 1,11/6/23,1,Variable,Income,Gift,Gift,153446,
1164,Midline Financial Diaries,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/6/23,ML02-WAG-IBESIKPO-WK 1,11/6/23,1,Fixed,Expenditure,Investment,Interest,68511,
1165,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/6/23,ML02-WAG-IBESIKPO-WK 1,11/6/23,1,Fixed,Expenditure,Woman Personal,Savings,57835,
1166,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/6/23,ML02-WAG-IBESIKPO-WK 1,11/6/23,1,Fixed,Expenditure,Gift,Contribution,14025,
1167,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/6/23,ML02-WAG-IBESIKPO-WK 1,11/6/23,1,Variable,Expenditure,Household,Food/Groceries,142026,
1168,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/6/23,ML02-WAG-IBESIKPO-WK 1,11/6/23,1,Variable,Expenditure,Business,Business,102087,
1169,Midline Financial Diaries,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/6/23,ML02-WAG-IBESIKPO-WK 1,11/6/23,1,Variable,Expenditure,Woman Personal,Airtime/Data,44688,
1170,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/6/23,ML02-WAG-IBESIKPO-WK 1,11/6/23,1,Variable,Expenditure,Health Care,Health-related,157668,
1171,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/6/23,ML02-WAG-IBESIKPO-WK 1,11/6/23,1,Variable,Expenditure,Woman Personal,Transportation,85913,
1172,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/13/23,ML02-WAG-IBESIKPO-WK 2,11/13/23,2,Fixed,Income,Business,Employment,757,
1173,Midline Financial Diaries,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/13/23,ML02-WAG-IBESIKPO-WK 2,11/13/23,2,Fixed,Income,Business,Business,2187,
1174,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/13/23,ML02-WAG-IBESIKPO-WK 2,11/13/23,2,Variable,Income,Gift,Informal,121800,
1175,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/13/23,ML02-WAG-IBESIKPO-WK 2,11/13/23,2,Variable,Income,Gift,Gift,75316,
1176,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/13/23,ML02-WAG-IBESIKPO-WK 2,11/13/23,2,Fixed,Expenditure,Investment,Interest,161225,
1177,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/13/23,ML02-WAG-IBESIKPO-WK 2,11/13/23,2,Fixed,Expenditure,Woman Personal,Savings,175398,
1178,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/13/23,ML02-WAG-IBESIKPO-WK 2,11/13/23,2,Fixed,Expenditure,Gift,Contribution,27538,
1179,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/13/23,ML02-WAG-IBESIKPO-WK 2,11/13/23,2,Variable,Expenditure,Household,Food/Groceries,167405,
1180,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/13/23,ML02-WAG-IBESIKPO-WK 2,11/13/23,2,Variable,Expenditure,Business,Business,117514,
1181,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/13/23,ML02-WAG-IBESIKPO-WK 2,11/13/23,2,Variable,Expenditure,Woman Personal,Airtime/Data,62887,
1182,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/13/23,ML02-WAG-IBESIKPO-WK 2,11/13/23,2,Variable,Expenditure,Health Care,Health-related,159205,
1183,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/13/23,ML02-WAG-IBESIKPO-WK 2,11/13/23,2,Variable,Expenditure,Woman Personal,Transportation,78972,
1184,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/20/23,ML02-WAG-IBESIKPO-WK 3,11/20/23,3,Fixed,Income,Business,Employment,14306,
1185,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/20/23,ML02-WAG-IBESIKPO-WK 3,11/20/23,3,Fixed,Income,Business,Business,55334,
1186,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/20/23,ML02-WAG-IBESIKPO-WK 3,11/20/23,3,Fixed,Expenditure,Investment,Interest,112787,
1187,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/20/23,ML02-WAG-IBESIKPO-WK 3,11/20/23,3,Fixed,Expenditure,Woman Personal,Savings,134699,
1188,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/20/23,ML02-WAG-IBESIKPO-WK 3,11/20/23,3,Fixed,Expenditure,Gift,Contribution,179777,
1189,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/20/23,ML02-WAG-IBESIKPO-WK 3,11/20/23,3,Variable,Expenditure,Household,Food/Groceries,62117,
1190,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/20/23,ML02-WAG-IBESIKPO-WK 3,11/20/23,3,Variable,Expenditure,Business,Business,58864,
1191,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/20/23,ML02-WAG-IBESIKPO-WK 3,11/20/23,3,Variable,Expenditure,Woman Personal,Airtime/Data,49582,
1192,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/20/23,ML02-WAG-IBESIKPO-WK 3,11/20/23,3,Variable,Expenditure,Woman Personal,Transportation,121419,
1193,Midline Financial Diaries,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/20/23,ML02-WAG-IBESIKPO-WK 3,11/20/23,3,Variable,Expenditure,Woman Personal,Remittance,167180,
1194,Midline Financial Diaries,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/27/23,ML02-WAG-IBESIKPO-WK 4,11/27/23,4,Fixed,Income,Business,Employment,29746,
1195,Midline Financial Diaries,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/27/23,ML02-WAG-IBESIKPO-WK 4,11/27/23,4,Fixed,Income,Business,Business,117332,
1196,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/27/23,ML02-WAG-IBESIKPO-WK 4,11/27/23,4,Fixed,Income,Woman Personal,Wedding,115392,
1197,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/27/23,ML02-WAG-IBESIKPO-WK 4,11/27/23,4,Variable,Income,Woman Personal,Remittance,129950,
1198,Midline Financial Diaries,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/27/23,ML02-WAG-IBESIKPO-WK 4,11/27/23,4,Fixed,Expenditure,Investment,Interest,97550,
1199,Midline Financial Diaries,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/27/23,ML02-WAG-IBESIKPO-WK 4,11/27/23,4,Fixed,Expenditure,Woman Personal,Savings,101163,
1200,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/27/23,ML02-WAG-IBESIKPO-WK 4,11/27/23,4,Fixed,Expenditure,Gift,Contribution,103971,
1201,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/27/23,ML02-WAG-IBESIKPO-WK 4,11/27/23,4,Fixed,Expenditure,Household,Electricity,60185,
1202,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/27/23,ML02-WAG-IBESIKPO-WK 4,11/27/23,4,Variable,Expenditure,Household,Food/Groceries,139032,
1203,Baseline Financial Diaries_2,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/27/23,ML02-WAG-IBESIKPO-WK 4,11/27/23,4,Variable,Expenditure,Business,Business,68972,
1204,Baseline Financial Diaries_1,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/27/23,ML02-WAG-IBESIKPO-WK 4,11/27/23,4,Variable,Expenditure,Woman Personal,Airtime/Data,41047,
1205,Midline Financial Diaries,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/27/23,ML02-WAG-IBESIKPO-WK 4,11/27/23,4,Variable,Expenditure,Woman Personal,Transportation,70229,
1206,Midline Financial Diaries,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/27/23,ML02-WAG-IBESIKPO-WK 4,11/27/23,4,Variable,Expenditure,Woman Personal,Remittance,27849,
1207,Midline Financial Diaries,akwa ibom,ibesikpo asutan,WAG,akwa ibom-ibesikpo asutan-WAG-11/27/23,ML02-WAG-IBESIKPO-WK 4,11/27/23,4,Variable,Expenditure,Household,Gas,125513,
1208,Midline Financial Diaries,akwa ibom,ibesikpo asutan,NON WAG,akwa ibom-ibesikpo asutan-NON WAG-11/27/23,ML02-WAG-IBESIKPO-WK 4,11/27/23,4,Variable,Expenditure,Gift,Gift,27912,
1209,Baseline Financial Diaries_2,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/15/23,ML03-NWAG-NSIT UBIUM-WK 2,11/15/23,2,Fixed,Income,Business,Business,15392,
1210,Midline Financial Diaries,akwa ibom,nsit ubium,NON WAG,akwa ibom-nsit ubium-NON WAG-11/15/23,ML03-NWAG-NSIT UBIUM-WK 2,11/15/23,2,Variable,Income,Woman Personal,Remittance,56948,
1211,Midline Financial Diaries,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/15/23,ML03-NWAG-NSIT UBIUM-WK 2,11/15/23,2,Variable,Expenditure,Household,Food/Groceries,46061,
1212,Midline Financial Diaries,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/15/23,ML03-NWAG-NSIT UBIUM-WK 2,11/15/23,2,Variable,Expenditure,Business,Business,109087,
1213,Baseline Financial Diaries_1,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/15/23,ML03-NWAG-NSIT UBIUM-WK 2,11/15/23,2,Variable,Expenditure,Health Care,Health-related,145006,
1214,Baseline Financial Diaries_2,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/29/23,ML03-NWAG-NSIT UBIUM-WK 4,11/29/23,4,Fixed,Income,Business,Business,179141,
1215,Baseline Financial Diaries_1,akwa ibom,nsit ubium,NON WAG,akwa ibom-nsit ubium-NON WAG-11/29/23,ML03-NWAG-NSIT UBIUM-WK 4,11/29/23,4,Fixed,Income,Investment,Sells,143017,
1216,Baseline Financial Diaries_2,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/29/23,ML03-NWAG-NSIT UBIUM-WK 4,11/29/23,4,Variable,Expenditure,Household,Food/Groceries,170547,
1217,Midline Financial Diaries,akwa ibom,nsit ubium,NON WAG,akwa ibom-nsit ubium-NON WAG-11/29/23,ML03-NWAG-NSIT UBIUM-WK 4,11/29/23,4,Variable,Expenditure,Gift,Gift,153363,
1218,Baseline Financial Diaries_2,akwa ibom,nsit ubium,NON WAG,akwa ibom-nsit ubium-NON WAG-11/29/23,ML03-NWAG-NSIT UBIUM-WK 4,11/29/23,4,Variable,Expenditure,Woman Personal,Bought,161088,
1219,Baseline Financial Diaries_1,akwa ibom,nsit ubium,NON WAG,akwa ibom-nsit ubium-NON WAG-11/22/23,ML03-NWAG-NSIT UBIUM-WK 3,11/22/23,3,Fixed,Income,Business,Business,65430,
1220,Baseline Financial Diaries_1,akwa ibom,nsit ubium,NON WAG,akwa ibom-nsit ubium-NON WAG-11/22/23,ML03-NWAG-NSIT UBIUM-WK 3,11/22/23,3,Variable,Income,Woman Personal,Remittance,11364,
1221,Baseline Financial Diaries_1,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/22/23,ML03-NWAG-NSIT UBIUM-WK 3,11/22/23,3,Variable,Income,Gift,Gift,37100,
1222,Baseline Financial Diaries_1,akwa ibom,nsit ubium,NON WAG,akwa ibom-nsit ubium-NON WAG-11/22/23,ML03-NWAG-NSIT UBIUM-WK 3,11/22/23,3,Variable,Expenditure,Household,Food/Groceries,5603,
1223,Midline Financial Diaries,akwa ibom,nsit ubium,NON WAG,akwa ibom-nsit ubium-NON WAG-11/22/23,ML03-NWAG-NSIT UBIUM-WK 3,11/22/23,3,Variable,Expenditure,Business,Business,99393,
1224,Baseline Financial Diaries_1,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/22/23,ML03-NWAG-NSIT UBIUM-WK 3,11/22/23,3,Variable,Expenditure,Household,Door,9772,
1225,Baseline Financial Diaries_2,akwa ibom,nsit ubium,NON WAG,akwa ibom-nsit ubium-NON WAG-11/22/23,ML03-NWAG-NSIT UBIUM-WK 3,11/22/23,3,Variable,Expenditure,Woman Personal,Remittance,106638,
1226,Baseline Financial Diaries_1,akwa ibom,nsit ubium,NON WAG,akwa ibom-nsit ubium-NON WAG-11/22/23,ML03-NWAG-NSIT UBIUM-WK 3,11/22/23,3,Variable,Expenditure,Household,Padlock,95229,
1227,Baseline Financial Diaries_1,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/8/23,ML03-NWAG-NSIT UBIUM-WK 1,11/8/23,1,Fixed,Income,Business,Business,26858,
1228,Baseline Financial Diaries_2,akwa ibom,nsit ubium,NON WAG,akwa ibom-nsit ubium-NON WAG-11/8/23,ML03-NWAG-NSIT UBIUM-WK 1,11/8/23,1,Variable,Income,Gift,Gift,1395,
1229,Baseline Financial Diaries_1,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/8/23,ML03-NWAG-NSIT UBIUM-WK 1,11/8/23,1,Variable,Expenditure,Household,Food/Groceries,60871,
1230,Baseline Financial Diaries_1,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/8/23,ML03-NWAG-NSIT UBIUM-WK 1,11/8/23,1,Variable,Expenditure,Business,Business,15320,
1231,Baseline Financial Diaries_2,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/20/23,ML04-WAG-NSIT UBIUM-WK 4,11/20/23,4,Fixed,Income,Agriculture,Agricultural,141353,
1232,Baseline Financial Diaries_1,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/20/23,ML04-WAG-NSIT UBIUM-WK 4,11/20/23,4,Fixed,Income,Business,Business,50344,
1233,Midline Financial Diaries,akwa ibom,nsit ubium,NON WAG,akwa ibom-nsit ubium-NON WAG-11/20/23,ML04-WAG-NSIT UBIUM-WK 4,11/20/23,4,Variable,Income,Gift,Gift,9227,
1234,Baseline Financial Diaries_1,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/20/23,ML04-WAG-NSIT UBIUM-WK 4,11/20/23,4,Variable,Income,Woman Personal,Remittance,106744,
1235,Midline Financial Diaries,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/20/23,ML04-WAG-NSIT UBIUM-WK 4,11/20/23,4,Fixed,Expenditure,Gift,Contribution,166332,
1236,Midline Financial Diaries,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/20/23,ML04-WAG-NSIT UBIUM-WK 4,11/20/23,4,Fixed,Expenditure,Woman Personal,Savings,51912,
1237,Midline Financial Diaries,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/20/23,ML04-WAG-NSIT UBIUM-WK 4,11/20/23,4,Fixed,Expenditure,Children,Children's,50497,
1238,Midline Financial Diaries,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/20/23,ML04-WAG-NSIT UBIUM-WK 4,11/20/23,4,Variable,Expenditure,Household,Food/Groceries,129306,
1239,Baseline Financial Diaries_1,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/20/23,ML04-WAG-NSIT UBIUM-WK 4,11/20/23,4,Variable,Expenditure,Business,Business,34480,
1240,Baseline Financial Diaries_2,akwa ibom,nsit ubium,NON WAG,akwa ibom-nsit ubium-NON WAG-11/20/23,ML04-WAG-NSIT UBIUM-WK 4,11/20/23,4,Variable,Expenditure,Woman Personal,Airtime/Data,145383,
1241,Midline Financial Diaries,akwa ibom,nsit ubium,NON WAG,akwa ibom-nsit ubium-NON WAG-11/20/23,ML04-WAG-NSIT UBIUM-WK 4,11/20/23,4,Variable,Expenditure,Health Care,Health-related,165890,
1242,Midline Financial Diaries,akwa ibom,nsit ubium,NON WAG,akwa ibom-nsit ubium-NON WAG-11/20/23,ML04-WAG-NSIT UBIUM-WK 4,11/20/23,4,Variable,Expenditure,Woman Personal,Transportation,112916,
1243,Baseline Financial Diaries_1,akwa ibom,nsit ubium,NON WAG,akwa ibom-nsit ubium-NON WAG-11/20/23,ML04-WAG-NSIT UBIUM-WK 4,11/20/23,4,Variable,Expenditure,Gift,Tithe,22707,
1244,Midline Financial Diaries,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/13/23,ML04-WAG-NSIT UBIUM-WK 3,11/13/23,3,Fixed,Income,Agriculture,Agricultural,162292,
1245,Baseline Financial Diaries_2,akwa ibom,nsit ubium,NON WAG,akwa ibom-nsit ubium-NON WAG-11/13/23,ML04-WAG-NSIT UBIUM-WK 3,11/13/23,3,Fixed,Income,Business,Business,177106,
1246,Baseline Financial Diaries_2,akwa ibom,nsit ubium,NON WAG,akwa ibom-nsit ubium-NON WAG-11/13/23,ML04-WAG-NSIT UBIUM-WK 3,11/13/23,3,Variable,Income,Gift,Gift,62194,
1247,Baseline Financial Diaries_2,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/13/23,ML04-WAG-NSIT UBIUM-WK 3,11/13/23,3,Variable,Income,Woman Personal,Remittance,153943,
1248,Baseline Financial Diaries_1,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/13/23,ML04-WAG-NSIT UBIUM-WK 3,11/13/23,3,Fixed,Expenditure,Gift,Contribution,166805,
1249,Baseline Financial Diaries_1,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/13/23,ML04-WAG-NSIT UBIUM-WK 3,11/13/23,3,Fixed,Expenditure,Woman Personal,Savings,177059,
1250,Midline Financial Diaries,akwa ibom,nsit ubium,NON WAG,akwa ibom-nsit ubium-NON WAG-11/13/23,ML04-WAG-NSIT UBIUM-WK 3,11/13/23,3,Fixed,Expenditure,Children,Children's,179666,
1251,Baseline Financial Diaries_2,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/13/23,ML04-WAG-NSIT UBIUM-WK 3,11/13/23,3,Variable,Expenditure,Household,Food/Groceries,167850,
1252,Baseline Financial Diaries_1,akwa ibom,nsit ubium,NON WAG,akwa ibom-nsit ubium-NON WAG-11/13/23,ML04-WAG-NSIT UBIUM-WK 3,11/13/23,3,Variable,Expenditure,Business,Business,133525,
1253,Midline Financial Diaries,akwa ibom,nsit ubium,WAG,akwa ibom-nsit ubium-WAG-11/13/23,ML04-WAG-NSIT UBIUM-WK 3,11/13/23,3,Variable,Expenditure,Woman Personal,Airtime/Data,174747,
