FD_Name,State,Region,Member_Status,File_Name,Respondent ID,Date,Week,Transaction_Nature,Transaction_Type,Transaction_Name,Transaction_Amount,Transaction_Comment
Baseline Financial Diaries_2,Niger,Agaie,WAG,FD WAG Week 1.docx,BL02-WAG-AGAIE-WK 1,9th December 2021,1,Variable,Expenditure,Cost of purchasing cosmetics. The respondent stated that she got some cosmetics for her make-up kit.,"₦ 1,000",
Baseline Financial Diaries_2,Niger,Agaie,WAG,FD WAG Week 1.docx,BL02-WAG-AGAIE-WK 1,9th December 2021,1,Variable,Expenditure,Cost of purchasing new ear rings,₦ 200,
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Fixed,Income,Income from store sales.,"₦ 17,425"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Fixed,Income,Income from borehole water vending.,"₦ 1,700"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Variable,Income,Income from selling garri harvested from own farm,"₦ 2,800"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Variable,Income,Income from selling plum fruits from own tree,₦ 450
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Variable,Income,Income from selling plantain from own plantation,"₦ 10, 300"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Variable,Income,Income from sale of pawpaw fruit from own tree,₦ 800
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Variable,Income,Incentive worth received from WAG interview,"₦ 2,000"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Variable,Income,Sales income from pumpkin leaf from own farm,₦ 150
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Variable,Income,Sales income from orange fruits sold from own tree,"₦ 3,000"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Variable,Income,Income from a repaid debt by a debtor,"₦ 3,800"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Variable,Income,Food allowance from her husband,"₦ 7,000"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Fixed,Expenditure,Breakfast,"₦ 3,250",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Fixed,Expenditure,School run and stationaries,"₦ 3,100",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Fixed,Expenditure,Lunch,"₦ 3,100",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Fixed,Expenditure,Transportation cost to and from the market,"₦ 1,200",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Fixed,Expenditure,Toiletries,"₦ 2,500",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Fixed,Expenditure,Transport cost to church and offering,"₦ 1,700",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Fixed,Expenditure,Dinner,"₦ 9,930",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Variable,Expenditure,Allowance for child in school,"₦ 5,000",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Variable,Expenditure,Amount spent to buy gas for the generator,"₦ 1,300",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Variable,Expenditure,Refill of cooking gas,"₦ 5,500",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Variable,Expenditure,Cost of host of guests (bought kola to serve guests),₦ 700,
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Variable,Expenditure,Cost to pay laborers to weed the farm,"₦ 1,200",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Variable,Expenditure,Cost of sewing a new dress,"₦ 7,000",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Variable,Expenditure,Cost implication of attending the funeral of a relative,"₦ 1,100",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Variable,Expenditure,Allowance she sent to her mother,"₦ 5,000",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Variable,Expenditure,School fees,"₦ 9,500",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Variable,Expenditure,Cutting child’s hair in a saloon,₦ 500,
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,05.11.23,1,Variable,Expenditure,Shoe mending,₦ 350,
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,25.11.23,4,Fixed,Income,Income from store sales.,"₦ 88,070"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,25.11.23,4,Fixed,Income,Borehole sales income,"₦ 2,400"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,25.11.23,4,Variable,Income,Income from selling garri harvested from own farm,"₦ 8,000"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,25.11.23,4,Variable,Income,Income from household upkeep support from husband,"₦ 40,000"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,25.11.23,4,Variable,Income,Income from selling palm oil harvested from own farm,"₦ 1,500"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,25.11.23,4,Variable,Income,Income from selling Okazi harvested from own farm,"₦ 2,000"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,25.11.23,4,Variable,Income,Income from savings group share-out,"₦ 30,000"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,25.11.23,4,Variable,Income,Income from selling pumpkin leaf (ugu) harvested from own farm,"₦ 1,500"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,25.11.23,4,Fixed,Expenditure,Breakfast,"₦ 7,750",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,25.11.23,4,Fixed,Expenditure,School run and snacks,"₦ 2,780",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,25.11.23,4,Fixed,Expenditure,Lunch,"₦ 8,350",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,25.11.23,4,Fixed,Expenditure,Transportation cost to and from the market,"₦ 2,200",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,25.11.23,4,Fixed,Expenditure,Transport cost to church and offering,"₦ 6,000",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,25.11.23,4,Fixed,Expenditure,Dinner,"₦ 11,700",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,25.11.23,4,Variable,Expenditure,Allowance for child in school,"₦ 10,000",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,25.11.23,4,Variable,Expenditure,Mending shoe,₦ 300,
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,25.11.23,4,Variable,Expenditure,Fueling the generator,"₦ 3,200",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,25.11.23,4,Variable,Expenditure,Amount spent to weed the compound,"₦ 4,500",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,25.11.23,4,Variable,Expenditure,Medication,"₦ 3,200",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 4.docx,ML04-WAG-OBINGWA-WK 4,25.11.23,4,Variable,Expenditure,Goods for shop restocking,"₦ 80,000",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,18.11.23,3,Fixed,Income,Income from store sales.,"₦ 89,030"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,18.11.23,3,Fixed,Income,Borehole sales income,"₦ 4,320"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,18.11.23,3,Variable,Income,Income from selling plantain harvested from own farm,"₦ 4,500"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,18.11.23,3,Variable,Income,Income from money gift from her children,"₦ 15,000"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,18.11.23,3,Fixed,Expenditure,Breakfast,"₦ 6,030",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,18.11.23,3,Fixed,Expenditure,School run and snacks,"₦ 2,200",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,18.11.23,3,Fixed,Expenditure,Lunch,"₦ 15,620",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,18.11.23,3,Fixed,Expenditure,Transportation cost to and from the market,"₦ 1,500",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,18.11.23,3,Fixed,Expenditure,Transport cost to church and offering,"₦ 2,800",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,18.11.23,3,Fixed,Expenditure,Dinner,"₦ 9,950",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,18.11.23,3,Variable,Expenditure,Allowance for child in school,"₦ 12,000",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,18.11.23,3,Variable,Expenditure,Child school requirement,₦ 800,
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,18.11.23,3,Variable,Expenditure,Fueling the generator,"₦ 2,000",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,18.11.23,3,Variable,Expenditure,Amount spent to buy gas for the leister,"₦ 5,000",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,18.11.23,3,Variable,Expenditure,Toiletries,"₦ 4,000",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,18.11.23,3,Variable,Expenditure,Goods for shop restocking,"₦ 1,000",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 3.docx,ML04-WAG-OBINGWA-WK 3,18.11.23,3,Variable,Expenditure,Loan repayment,"₦ 11,500",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,05.11.23,2,Fixed,Income,Income from store sales.,"₦ 87,830"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,05.11.23,2,Variable,Income,Income from selling garri harvested from own farm,"₦ 1,500"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,05.11.23,2,Variable,Income,Income from selling plum fruits from own tree,₦ 350
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,05.11.23,2,Variable,Income,Income from selling palm oil  from own palm tree,"₦ 1,500"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,05.11.23,2,Variable,Income,Income from sale of oranges fruit from own tree,"₦ 1,800"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,05.11.23,2,Variable,Income,Income from selling palm fruits  from own palm tree,"₦ 2,800"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,05.11.23,2,Variable,Income,Sales income from cassava from own farm,"₦ 7,800"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,05.11.23,2,Variable,Income,Income from a repaid debt by a debtor,"₦ 7,000"
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,05.11.23,2,Fixed,Expenditure,Breakfast,"₦ 5,250",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,05.11.23,2,Fixed,Expenditure,School run and snacks,"₦ 2,200",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,05.11.23,2,Fixed,Expenditure,Lunch,"₦ 11,650",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,05.11.23,2,Fixed,Expenditure,Transportation cost to and from the market,"₦ 1,500",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,05.11.23,2,Fixed,Expenditure,Transport cost to church and offering,"₦ 1,700",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,05.11.23,2,Fixed,Expenditure,Dinner,"₦ 9,620",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,05.11.23,2,Variable,Expenditure,Allowance for child in school,"₦ 16,000",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,05.11.23,2,Variable,Expenditure,Amount spent to buy gas for the generator,"₦ 3,000",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,05.11.23,2,Variable,Expenditure,NEPA Bill (Electricity bill),"₦ 8,500",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,05.11.23,2,Variable,Expenditure,Repair work in the house,"₦ 9,000",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,05.11.23,2,Variable,Expenditure,Cost to pay laborers to weed the compound,"₦ 5,000",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,05.11.23,2,Variable,Expenditure,Laundry,"₦ 1,000",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,05.11.23,2,Variable,Expenditure,2 bags of cement,"₦ 11,500",
Midline Financial Diaries,Abia,OBINGWA,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 2.docx,ML04-WAG-OBINGWA-WK 2,05.11.23,2,Variable,Expenditure,Amount spent to buy gas for the leister,"₦ 2,500",
Midline Financial Diaries,Abia,ISIALA NGWA,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward _Non-WAG Member_Week 1.docx,ML01-NWAG-ISIALA NGWA-WK 1,13.11.23,1,Fixed,Income,Sales from store,"₦ 11,000"
Midline Financial Diaries,Abia,ISIALA NGWA,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward _Non-WAG Member_Week 1.docx,ML01-NWAG-ISIALA NGWA-WK 1,13.11.23,1,Variable,Income,Remittances,"₦ 1,000"
Midline Financial Diaries,Abia,ISIALA NGWA,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward _Non-WAG Member_Week 1.docx,ML01-NWAG-ISIALA NGWA-WK 1,13.11.23,1,Fixed,Expenditure,Feeding,"₦ 26,500",
Midline Financial Diaries,Abia,ISIALA NGWA,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward _Non-WAG Member_Week 1.docx,ML01-NWAG-ISIALA NGWA-WK 1,13.11.23,1,Fixed,Expenditure,Church offerings/Contributions,"₦ 1,500",
Midline Financial Diaries,Abia,ISIALA NGWA,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward _Non-WAG Member_Week 1.docx,ML01-NWAG-ISIALA NGWA-WK 1,13.11.23,1,Fixed,Expenditure,Water,"₦ 3,500",
Midline Financial Diaries,Abia,ISIALA NGWA,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward _Non-WAG Member_Week 1.docx,ML01-NWAG-ISIALA NGWA-WK 1,13.11.23,1,Fixed,Expenditure,Food stuff,"₦ 15,000",
Midline Financial Diaries,Abia,ISIALA NGWA,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward _Non-WAG Member_Week 1.docx,ML01-NWAG-ISIALA NGWA-WK 1,13.11.23,1,Fixed,Expenditure,Transportation,"₦ 3,500",
Midline Financial Diaries,Abia,ISIALA NGWA,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward _Non-WAG Member_Week 1.docx,ML01-NWAG-ISIALA NGWA-WK 1,13.11.23,1,Fixed,Expenditure,Fuel,"₦ 4,000",
Midline Financial Diaries,Abia,ISIALA NGWA,NON WAG,Abia_Isiala Ngwa North_Amasaa Ward _Non-WAG Member_Week 1.docx,ML01-NWAG-ISIALA NGWA-WK 1,13.11.23,1,Variable,Expenditure,Airtime,"₦ 2,650",
